ID,trc_tau_0,trc_epsilon,trc_fs1,trc_fs2
634,7.0000,0.1000,0.1000,0.2000
635,7.0000,0.1000,0.1000,0.2000
636,7.0000,0.1000,0.1000,0.2000
637,7.0000,0.1000,0.1000,0.2000
638,0.0400,0.1000,0.8000,0.2000
639,7.0000,0.1000,0.1000,0.2000
640,0.0400,0.1000,0.8000,0.2000
641,0.0400,0.1000,0.8000,0.2000
642,7.0000,0.1000,0.1000,0.2000
643,7.0000,0.1000,0.1000,0.2000
644,7.0000,0.1000,0.1000,0.2000
645,1.5000,0.1000,0.4000,0.2000
646,7.0000,0.1000,0.1000,0.2000
647,7.0000,0.1000,0.1000,0.2000
648,1.5000,0.1000,0.4000,0.2000
649,7.0000,0.1000,0.1000,0.2000
650,7.0000,0.1000,0.1000,0.2000
651,7.0000,0.1000,0.1000,0.2000
652,7.0000,0.1000,0.1000,0.2000
653,7.0000,0.1000,0.1000,0.2000
654,7.0000,0.1000,0.1000,0.2000
655,7.0000,0.1000,0.1000,0.2000
656,7.0000,0.1000,0.1000,0.2000
657,7.0000,0.1000,0.1000,0.2000
658,7.0000,0.1000,0.1000,0.2000
659,7.0000,0.1000,0.1000,0.2000
660,7.0000,0.1000,0.1000,0.2000
661,7.0000,0.1000,0.1000,0.2000
662,7.0000,0.1000,0.1000,0.2000
663,7.0000,0.1000,0.1000,0.2000
664,7.0000,0.1000,0.1000,0.2000
665,7.0000,0.1000,0.1000,0.2000
666,7.0000,0.1000,0.1000,0.2000
667,7.0000,0.1000,0.1000,0.2000
668,7.0000,0.1000,0.1000,0.2000
669,1.5000,0.1000,0.4000,0.2000
670,7.0000,0.1000,0.1000,0.2000
671,7.0000,0.1000,0.1000,0.2000
672,7.0000,0.1000,0.1000,0.2000
673,7.0000,0.1000,0.1000,0.2000
674,7.0000,0.1000,0.1000,0.2000
675,0.0400,0.1000,0.8000,0.2000
676,0.0400,0.1000,0.8000,0.2000
677,0.0400,0.1000,0.8000,0.2000
678,0.0400,0.1000,0.8000,0.2000
679,7.0000,0.1000,0.1000,0.2000
680,7.0000,0.1000,0.1000,0.2000
681,1.5000,0.1000,0.4000,0.2000
682,1.5000,0.1000,0.4000,0.2000
683,7.0000,0.1000,0.1000,0.2000
684,1.5000,0.1000,0.4000,0.2000
685,1.5000,0.1000,0.4000,0.2000
686,1.5000,0.1000,0.4000,0.2000
687,7.0000,0.1000,0.1000,0.2000
688,7.0000,0.1000,0.1000,0.2000
689,7.0000,0.1000,0.1000,0.2000
690,0.0700,0.1000,0.2000,0.2000
691,0.0700,0.1000,0.2000,0.2000
692,0.0400,0.1000,0.8000,0.2000
693,0.0400,0.1000,0.8000,0.2000
694,0.0400,0.1000,0.8000,0.2000
695,1.5000,0.1000,0.4000,0.2000
696,7.0000,0.1000,0.1000,0.2000
697,1.5000,0.1000,0.4000,0.2000
698,7.0000,0.1000,0.1000,0.2000
699,0.0700,0.1000,0.2000,0.2000
700,0.0700,0.1000,0.2000,0.2000
701,0.0700,0.1000,0.2000,0.2000
702,0.0700,0.1000,0.2000,0.2000
703,0.0700,0.1000,0.2000,0.2000
704,0.0700,0.1000,0.2000,0.2000
705,0.0700,0.1000,0.2000,0.2000
706,7.0000,0.1000,0.1000,0.2000
707,7.0000,0.1000,0.1000,0.2000
708,0.0700,0.1000,0.2000,0.2000
709,0.0400,0.1000,0.8000,0.2000
710,0.0700,0.1000,0.2000,0.2000
711,0.0400,0.1000,0.8000,0.2000
712,0.0400,0.1000,0.8000,0.2000
713,0.0700,0.1000,0.2000,0.2000
714,0.0400,0.1000,0.8000,0.2000
715,7.0000,0.1000,0.1000,0.2000
716,7.0000,0.1000,0.1000,0.2000
717,7.0000,0.1000,0.1000,0.2000
718,7.0000,0.1000,0.1000,0.2000
719,7.0000,0.1000,0.1000,0.2000
720,7.0000,0.1000,0.1000,0.2000
721,7.0000,0.1000,0.1000,0.2000
722,7.0000,0.1000,0.1000,0.2000
723,7.0000,0.1000,0.1000,0.2000
724,7.0000,0.1000,0.1000,0.2000
725,7.0000,0.1000,0.1000,0.2000
726,7.0000,0.1000,0.1000,0.2000
727,7.0000,0.1000,0.1000,0.2000
728,7.0000,0.1000,0.1000,0.2000
729,7.0000,0.1000,0.1000,0.2000
730,7.0000,0.1000,0.1000,0.2000
731,7.0000,0.1000,0.1000,0.2000
732,7.0000,0.1000,0.1000,0.2000
733,7.0000,0.1000,0.1000,0.2000
734,7.0000,0.1000,0.1000,0.2000
735,7.0000,0.1000,0.1000,0.2000
736,7.0000,0.1000,0.1000,0.2000
737,7.0000,0.1000,0.1000,0.2000
738,7.0000,0.1000,0.1000,0.2000
739,7.0000,0.1000,0.1000,0.2000
740,7.0000,0.1000,0.1000,0.2000
741,1.5000,0.1000,0.4000,0.2000
742,7.0000,0.1000,0.1000,0.2000
743,7.0000,0.1000,0.1000,0.2000
744,7.0000,0.1000,0.1000,0.2000
745,7.0000,0.1000,0.1000,0.2000
746,7.0000,0.1000,0.1000,0.2000
747,7.0000,0.1000,0.1000,0.2000
748,7.0000,0.1000,0.1000,0.2000
749,7.0000,0.1000,0.1000,0.2000
750,0.0400,0.1000,0.8000,0.2000
751,0.0400,0.1000,0.8000,0.2000
752,0.0400,0.1000,0.8000,0.2000
753,0.0400,0.1000,0.8000,0.2000
754,7.0000,0.1000,0.1000,0.2000
755,7.0000,0.1000,0.1000,0.2000
756,7.0000,0.1000,0.1000,0.2000
757,1.5000,0.1000,0.4000,0.2000
758,7.0000,0.1000,0.1000,0.2000
759,7.0000,0.1000,0.1000,0.2000
760,7.0000,0.1000,0.1000,0.2000
761,0.0700,0.1000,0.2000,0.2000
762,0.0700,0.1000,0.2000,0.2000
763,7.0000,0.1000,0.1000,0.2000
764,0.0400,0.1000,0.8000,0.2000
765,0.0400,0.1000,0.8000,0.2000
766,0.0400,0.1000,0.8000,0.2000
767,7.0000,0.1000,0.1000,0.2000
768,0.0700,0.1000,0.2000,0.2000
769,0.0700,0.1000,0.2000,0.2000
770,0.0700,0.1000,0.2000,0.2000
771,1000.0000,0.1000,0.8000,0.2000
772,0.0700,0.1000,0.2000,0.2000
773,0.0700,0.1000,0.2000,0.2000
774,0.0700,0.1000,0.2000,0.2000
775,0.0700,0.1000,0.2000,0.2000
776,7.0000,0.1000,0.1000,0.2000
777,0.0700,0.1000,0.2000,0.2000
778,7.0000,0.1000,0.1000,0.2000
779,0.0700,0.1000,0.2000,0.2000
780,0.0400,0.1000,0.8000,0.2000
781,0.0400,0.1000,0.8000,0.2000
782,0.0400,0.1000,0.8000,0.2000
783,0.0700,0.1000,0.2000,0.2000
784,0.0400,0.1000,0.8000,0.2000
785,7.0000,0.1000,0.1000,0.2000
786,7.0000,0.1000,0.1000,0.2000
787,7.0000,0.1000,0.1000,0.2000
788,7.0000,0.1000,0.1000,0.2000
789,7.0000,0.1000,0.1000,0.2000
790,7.0000,0.1000,0.1000,0.2000
791,7.0000,0.1000,0.1000,0.2000
792,7.0000,0.1000,0.1000,0.2000
793,7.0000,0.1000,0.1000,0.2000
794,7.0000,0.1000,0.1000,0.2000
795,7.0000,0.1000,0.1000,0.2000
796,7.0000,0.1000,0.1000,0.2000
797,7.0000,0.1000,0.1000,0.2000
798,7.0000,0.1000,0.1000,0.2000
799,7.0000,0.1000,0.1000,0.2000
800,7.0000,0.1000,0.1000,0.2000
801,7.0000,0.1000,0.1000,0.2000
802,7.0000,0.1000,0.1000,0.2000
803,7.0000,0.1000,0.1000,0.2000
804,7.0000,0.1000,0.1000,0.2000
805,7.0000,0.1000,0.1000,0.2000
806,7.0000,0.1000,0.1000,0.2000
807,7.0000,0.1000,0.1000,0.2000
808,7.0000,0.1000,0.1000,0.2000
809,7.0000,0.1000,0.1000,0.2000
810,7.0000,0.1000,0.1000,0.2000
811,1.5000,0.1000,0.4000,0.2000
812,7.0000,0.1000,0.1000,0.2000
813,1.5000,0.1000,0.4000,0.2000
814,7.0000,0.1000,0.1000,0.2000
815,7.0000,0.1000,0.1000,0.2000
816,7.0000,0.1000,0.1000,0.2000
817,7.0000,0.1000,0.1000,0.2000
818,1000.0000,0.1000,0.8000,0.2000
819,1000.0000,0.1000,0.8000,0.2000
820,1000.0000,0.1000,0.8000,0.2000
821,0.0400,0.1000,0.8000,0.2000
822,0.0400,0.1000,0.8000,0.2000
823,0.0400,0.1000,0.8000,0.2000
824,0.0400,0.1000,0.8000,0.2000
825,1.5000,0.1000,0.4000,0.2000
826,1.5000,0.1000,0.4000,0.2000
827,7.0000,0.1000,0.1000,0.2000
828,7.0000,0.1000,0.1000,0.2000
829,1.5000,0.1000,0.4000,0.2000
830,1.5000,0.1000,0.4000,0.2000
831,7.0000,0.1000,0.1000,0.2000
832,7.0000,0.1000,0.1000,0.2000
833,0.0700,0.1000,0.2000,0.2000
834,0.0400,0.1000,0.8000,0.2000
835,7.0000,0.1000,0.1000,0.2000
836,0.0400,0.1000,0.8000,0.2000
837,0.0400,0.1000,0.8000,0.2000
838,0.0400,0.1000,0.8000,0.2000
839,0.0400,0.1000,0.8000,0.2000
840,0.0400,0.1000,0.8000,0.2000
841,7.0000,0.1000,0.1000,0.2000
842,0.0700,0.1000,0.2000,0.2000
843,0.0700,0.1000,0.2000,0.2000
844,0.0700,0.1000,0.2000,0.2000
845,0.0700,0.1000,0.2000,0.2000
846,1000.0000,0.1000,0.8000,0.2000
847,0.0700,0.1000,0.2000,0.2000
848,0.0700,0.1000,0.2000,0.2000
849,1000.0000,0.1000,0.8000,0.2000
850,1000.0000,0.1000,0.8000,0.2000
851,0.0700,0.1000,0.2000,0.2000
852,0.0700,0.1000,0.2000,0.2000
853,0.0700,0.1000,0.2000,0.2000
854,0.0700,0.1000,0.2000,0.2000
855,0.0700,0.1000,0.2000,0.2000
856,0.0700,0.1000,0.2000,0.2000
857,0.0400,0.1000,0.8000,0.2000
858,0.0400,0.1000,0.8000,0.2000
859,0.0400,0.1000,0.8000,0.2000
860,0.0400,0.1000,0.8000,0.2000
861,0.0400,0.1000,0.8000,0.2000
862,0.0400,0.1000,0.8000,0.2000
863,7.0000,0.1000,0.1000,0.2000
864,7.0000,0.1000,0.1000,0.2000
865,7.0000,0.1000,0.1000,0.2000
866,7.0000,0.1000,0.1000,0.2000
867,0.0700,0.1000,0.2000,0.2000
868,1000.0000,0.1000,0.8000,0.2000
869,1000.0000,0.1000,0.8000,0.2000
870,1000.0000,0.1000,0.8000,0.2000
871,1000.0000,0.1000,0.8000,0.2000
872,7.0000,0.1000,0.1000,0.2000
873,1000.0000,0.1000,0.8000,0.2000
874,7.0000,0.1000,0.1000,0.2000
875,7.0000,0.1000,0.1000,0.2000
876,7.0000,0.1000,0.1000,0.2000
877,7.0000,0.1000,0.1000,0.2000
878,7.0000,0.1000,0.1000,0.2000
879,7.0000,0.1000,0.1000,0.2000
880,7.0000,0.1000,0.1000,0.2000
881,7.0000,0.1000,0.1000,0.2000
882,7.0000,0.1000,0.1000,0.2000
883,7.0000,0.1000,0.1000,0.2000
884,7.0000,0.1000,0.1000,0.2000
885,7.0000,0.1000,0.1000,0.2000
886,7.0000,0.1000,0.1000,0.2000
887,7.0000,0.1000,0.1000,0.2000
888,1.5000,0.1000,0.4000,0.2000
889,7.0000,0.1000,0.1000,0.2000
890,7.0000,0.1000,0.1000,0.2000
891,7.0000,0.1000,0.1000,0.2000
892,1000.0000,0.1000,0.8000,0.2000
893,1000.0000,0.1000,0.8000,0.2000
894,1.5000,0.1000,0.4000,0.2000
895,1.5000,0.1000,0.4000,0.2000
896,1000.0000,0.1000,0.8000,0.2000
897,1000.0000,0.1000,0.8000,0.2000
898,0.0400,0.1000,0.8000,0.2000
899,0.0400,0.1000,0.8000,0.2000
900,0.0400,0.1000,0.8000,0.2000
901,0.0400,0.1000,0.8000,0.2000
902,0.0400,0.1000,0.8000,0.2000
903,0.0400,0.1000,0.8000,0.2000
904,1.5000,0.1000,0.4000,0.2000
905,1.5000,0.1000,0.4000,0.2000
906,7.0000,0.1000,0.1000,0.2000
907,7.0000,0.1000,0.1000,0.2000
908,7.0000,0.1000,0.1000,0.2000
909,0.0700,0.1000,0.2000,0.2000
910,0.0700,0.1000,0.2000,0.2000
911,0.0400,0.1000,0.8000,0.2000
912,0.0400,0.1000,0.8000,0.2000
913,0.0400,0.1000,0.8000,0.2000
914,0.0400,0.1000,0.8000,0.2000
915,0.0400,0.1000,0.8000,0.2000
916,0.0400,0.1000,0.8000,0.2000
917,0.0400,0.1000,0.8000,0.2000
918,0.0400,0.1000,0.8000,0.2000
919,0.0400,0.1000,0.8000,0.2000
920,0.0700,0.1000,0.2000,0.2000
921,0.0700,0.1000,0.2000,0.2000
922,0.0700,0.1000,0.2000,0.2000
923,0.0700,0.1000,0.2000,0.2000
924,0.0700,0.1000,0.2000,0.2000
925,0.0700,0.1000,0.2000,0.2000
926,0.0700,0.1000,0.2000,0.2000
927,0.0700,0.1000,0.2000,0.2000
928,1000.0000,0.1000,0.8000,0.2000
929,0.0700,0.1000,0.2000,0.2000
930,0.0700,0.1000,0.2000,0.2000
931,0.0700,0.1000,0.2000,0.2000
932,0.0700,0.1000,0.2000,0.2000
933,0.0700,0.1000,0.2000,0.2000
934,0.0700,0.1000,0.2000,0.2000
935,0.0700,0.1000,0.2000,0.2000
936,0.0700,0.1000,0.2000,0.2000
937,0.0400,0.1000,0.8000,0.2000
938,0.0400,0.1000,0.8000,0.2000
939,0.0400,0.1000,0.8000,0.2000
940,0.0400,0.1000,0.8000,0.2000
941,0.0700,0.1000,0.2000,0.2000
942,0.0700,0.1000,0.2000,0.2000
943,0.0400,0.1000,0.8000,0.2000
944,0.0400,0.1000,0.8000,0.2000
945,0.0700,0.1000,0.2000,0.2000
946,0.0700,0.1000,0.2000,0.2000
947,0.0700,0.1000,0.2000,0.2000
948,0.0700,0.1000,0.2000,0.2000
949,1000.0000,0.1000,0.8000,0.2000
950,1000.0000,0.1000,0.8000,0.2000
951,1000.0000,0.1000,0.8000,0.2000
952,1000.0000,0.1000,0.8000,0.2000
953,1000.0000,0.1000,0.8000,0.2000
954,1000.0000,0.1000,0.8000,0.2000
955,1000.0000,0.1000,0.8000,0.2000
956,1000.0000,0.1000,0.8000,0.2000
957,1000.0000,0.1000,0.8000,0.2000
958,1000.0000,0.1000,0.8000,0.2000
959,1000.0000,0.1000,0.8000,0.2000
960,1000.0000,0.1000,0.8000,0.2000
961,7.0000,0.1000,0.1000,0.2000
962,7.0000,0.1000,0.1000,0.2000
963,7.0000,0.1000,0.1000,0.2000
964,7.0000,0.1000,0.1000,0.2000
965,7.0000,0.1000,0.1000,0.2000
966,7.0000,0.1000,0.1000,0.2000
967,1000.0000,0.1000,0.8000,0.2000
968,1000.0000,0.1000,0.8000,0.2000
969,1000.0000,0.1000,0.8000,0.2000
970,7.0000,0.1000,0.1000,0.2000
971,7.0000,0.1000,0.1000,0.2000
972,7.0000,0.1000,0.1000,0.2000
973,1000.0000,0.1000,0.8000,0.2000
974,1000.0000,0.1000,0.8000,0.2000
975,1.5000,0.1000,0.4000,0.2000
976,0.0400,0.1000,0.8000,0.2000
977,0.0400,0.1000,0.8000,0.2000
978,0.0400,0.1000,0.8000,0.2000
979,0.0400,0.1000,0.8000,0.2000
980,0.0400,0.1000,0.8000,0.2000
981,0.0400,0.1000,0.8000,0.2000
982,1.5000,0.1000,0.4000,0.2000
983,1.5000,0.1000,0.4000,0.2000
984,7.0000,0.1000,0.1000,0.2000
985,7.0000,0.1000,0.1000,0.2000
986,7.0000,0.1000,0.1000,0.2000
987,7.0000,0.1000,0.1000,0.2000
988,0.0700,0.1000,0.2000,0.2000
989,0.0700,0.1000,0.2000,0.2000
990,0.0400,0.1000,0.8000,0.2000
991,7.0000,0.1000,0.1000,0.2000
992,7.0000,0.1000,0.1000,0.2000
993,0.0400,0.1000,0.8000,0.2000
994,0.0400,0.1000,0.8000,0.2000
995,0.0400,0.1000,0.8000,0.2000
996,0.0400,0.1000,0.8000,0.2000
997,0.0400,0.1000,0.8000,0.2000
998,0.0400,0.1000,0.8000,0.2000
999,0.0400,0.1000,0.8000,0.2000
1000,0.0400,0.1000,0.8000,0.2000
1001,0.0700,0.1000,0.2000,0.2000
1002,0.0700,0.1000,0.2000,0.2000
1003,0.0700,0.1000,0.2000,0.2000
1004,0.0700,0.1000,0.2000,0.2000
1005,0.0700,0.1000,0.2000,0.2000
1006,0.0700,0.1000,0.2000,0.2000
1007,0.0700,0.1000,0.2000,0.2000
1008,0.0700,0.1000,0.2000,0.2000
1009,0.0700,0.1000,0.2000,0.2000
1010,0.0700,0.1000,0.2000,0.2000
1011,0.0700,0.1000,0.2000,0.2000
1012,0.0700,0.1000,0.2000,0.2000
1013,0.0700,0.1000,0.2000,0.2000
1014,0.0700,0.1000,0.2000,0.2000
1015,0.0700,0.1000,0.2000,0.2000
1016,0.0700,0.1000,0.2000,0.2000
1017,0.0700,0.1000,0.2000,0.2000
1018,0.0700,0.1000,0.2000,0.2000
1019,0.0700,0.1000,0.2000,0.2000
1020,0.0700,0.1000,0.2000,0.2000
1021,0.0700,0.1000,0.2000,0.2000
1022,0.0400,0.1000,0.8000,0.2000
1023,0.0400,0.1000,0.8000,0.2000
1024,0.0400,0.1000,0.8000,0.2000
1025,0.0400,0.1000,0.8000,0.2000
1026,0.0700,0.1000,0.2000,0.2000
1027,0.0400,0.1000,0.8000,0.2000
1028,0.0700,0.1000,0.2000,0.2000
1029,0.0700,0.1000,0.2000,0.2000
1030,0.0400,0.1000,0.8000,0.2000
1031,0.0400,0.1000,0.8000,0.2000
1032,0.0400,0.1000,0.8000,0.2000
1033,0.0700,0.1000,0.2000,0.2000
1034,0.0700,0.1000,0.2000,0.2000
1035,7.0000,0.1000,0.1000,0.2000
1036,7.0000,0.1000,0.1000,0.2000
1037,7.0000,0.1000,0.1000,0.2000
1038,7.0000,0.1000,0.1000,0.2000
1039,1000.0000,0.1000,0.8000,0.2000
1040,1000.0000,0.1000,0.8000,0.2000
1041,1000.0000,0.1000,0.8000,0.2000
1042,1.5000,0.1000,0.4000,0.2000
1043,1000.0000,0.1000,0.8000,0.2000
1044,1.5000,0.1000,0.4000,0.2000
1045,1000.0000,0.1000,0.8000,0.2000
1046,1000.0000,0.1000,0.8000,0.2000
1047,1000.0000,0.1000,0.8000,0.2000
1048,1000.0000,0.1000,0.8000,0.2000
1049,1000.0000,0.1000,0.8000,0.2000
1050,7.0000,0.1000,0.1000,0.2000
1051,7.0000,0.1000,0.1000,0.2000
1052,7.0000,0.1000,0.1000,0.2000
1053,1000.0000,0.1000,0.8000,0.2000
1054,1000.0000,0.1000,0.8000,0.2000
1055,1000.0000,0.1000,0.8000,0.2000
1056,1000.0000,0.1000,0.8000,0.2000
1057,7.0000,0.1000,0.1000,0.2000
1058,7.0000,0.1000,0.1000,0.2000
1059,1000.0000,0.1000,0.8000,0.2000
1060,7.0000,0.1000,0.1000,0.2000
1061,1.5000,0.1000,0.4000,0.2000
1062,1000.0000,0.1000,0.8000,0.2000
1063,1.5000,0.1000,0.4000,0.2000
1064,1.5000,0.1000,0.4000,0.2000
1065,1.5000,0.1000,0.4000,0.2000
1066,0.0400,0.1000,0.8000,0.2000
1067,0.0400,0.1000,0.8000,0.2000
1068,0.0400,0.1000,0.8000,0.2000
1069,0.0400,0.1000,0.8000,0.2000
1070,0.0400,0.1000,0.8000,0.2000
1071,0.0400,0.1000,0.8000,0.2000
1072,0.0400,0.1000,0.8000,0.2000
1073,0.0400,0.1000,0.8000,0.2000
1074,0.0400,0.1000,0.8000,0.2000
1075,1.5000,0.1000,0.4000,0.2000
1076,1.5000,0.1000,0.4000,0.2000
1077,7.0000,0.1000,0.1000,0.2000
1078,7.0000,0.1000,0.1000,0.2000
1079,7.0000,0.1000,0.1000,0.2000
1080,7.0000,0.1000,0.1000,0.2000
1081,0.0700,0.1000,0.2000,0.2000
1082,0.0700,0.1000,0.2000,0.2000
1083,0.0400,0.1000,0.8000,0.2000
1084,0.0400,0.1000,0.8000,0.2000
1085,7.0000,0.1000,0.1000,0.2000
1086,7.0000,0.1000,0.1000,0.2000
1087,0.0400,0.1000,0.8000,0.2000
1088,0.0400,0.1000,0.8000,0.2000
1089,0.0400,0.1000,0.8000,0.2000
1090,0.0400,0.1000,0.8000,0.2000
1091,0.0400,0.1000,0.8000,0.2000
1092,0.0400,0.1000,0.8000,0.2000
1093,0.0400,0.1000,0.8000,0.2000
1094,0.0400,0.1000,0.8000,0.2000
1095,0.0400,0.1000,0.8000,0.2000
1096,0.0400,0.1000,0.8000,0.2000
1097,0.0400,0.1000,0.8000,0.2000
1098,0.0700,0.1000,0.2000,0.2000
1099,0.0700,0.1000,0.2000,0.2000
1100,0.0700,0.1000,0.2000,0.2000
1101,7.0000,0.1000,0.1000,0.2000
1102,7.0000,0.1000,0.1000,0.2000
1103,0.0700,0.1000,0.2000,0.2000
1104,0.0700,0.1000,0.2000,0.2000
1105,0.0700,0.1000,0.2000,0.2000
1106,0.0700,0.1000,0.2000,0.2000
1107,0.0700,0.1000,0.2000,0.2000
1108,0.0700,0.1000,0.2000,0.2000
1109,0.0700,0.1000,0.2000,0.2000
1110,0.0700,0.1000,0.2000,0.2000
1111,0.0700,0.1000,0.2000,0.2000
1112,0.0700,0.1000,0.2000,0.2000
1113,0.0700,0.1000,0.2000,0.2000
1114,0.0700,0.1000,0.2000,0.2000
1115,0.0700,0.1000,0.2000,0.2000
1116,0.0700,0.1000,0.2000,0.2000
1117,0.0700,0.1000,0.2000,0.2000
1118,0.0700,0.1000,0.2000,0.2000
1119,0.0700,0.1000,0.2000,0.2000
1120,0.0700,0.1000,0.2000,0.2000
1121,0.0700,0.1000,0.2000,0.2000
1122,0.0700,0.1000,0.2000,0.2000
1123,0.0400,0.1000,0.8000,0.2000
1124,0.0400,0.1000,0.8000,0.2000
1125,0.0400,0.1000,0.8000,0.2000
1126,0.0400,0.1000,0.8000,0.2000
1127,0.0400,0.1000,0.8000,0.2000
1128,0.0700,0.1000,0.2000,0.2000
1129,0.0400,0.1000,0.8000,0.2000
1130,0.0700,0.1000,0.2000,0.2000
1131,0.0400,0.1000,0.8000,0.2000
1132,0.0400,0.1000,0.8000,0.2000
1133,0.0400,0.1000,0.8000,0.2000
1134,0.0400,0.1000,0.8000,0.2000
1135,0.0400,0.1000,0.8000,0.2000
1136,0.0400,0.1000,0.8000,0.2000
1137,7.0000,0.1000,0.1000,0.2000
1138,7.0000,0.1000,0.1000,0.2000
1139,7.0000,0.1000,0.1000,0.2000
1140,7.0000,0.1000,0.1000,0.2000
1141,7.0000,0.1000,0.1000,0.2000
1142,1000.0000,0.1000,0.8000,0.2000
1143,7.0000,0.1000,0.1000,0.2000
1144,1000.0000,0.1000,0.8000,0.2000
1145,1000.0000,0.1000,0.8000,0.2000
1146,1000.0000,0.1000,0.8000,0.2000
1147,1000.0000,0.1000,0.8000,0.2000
1148,1.5000,0.1000,0.4000,0.2000
1149,1.5000,0.1000,0.4000,0.2000
1150,1.5000,0.1000,0.4000,0.2000
1151,1.5000,0.1000,0.4000,0.2000
1152,1000.0000,0.1000,0.8000,0.2000
1153,1000.0000,0.1000,0.8000,0.2000
1154,1000.0000,0.1000,0.8000,0.2000
1155,1000.0000,0.1000,0.8000,0.2000
1156,1000.0000,0.1000,0.8000,0.2000
1157,1000.0000,0.1000,0.8000,0.2000
1158,1000.0000,0.1000,0.8000,0.2000
1159,1000.0000,0.1000,0.8000,0.2000
1160,1000.0000,0.1000,0.8000,0.2000
1161,1000.0000,0.1000,0.8000,0.2000
1162,1000.0000,0.1000,0.8000,0.2000
1163,7.0000,0.1000,0.1000,0.2000
1164,7.0000,0.1000,0.1000,0.2000
1165,7.0000,0.1000,0.1000,0.2000
1166,7.0000,0.1000,0.1000,0.2000
1167,7.0000,0.1000,0.1000,0.2000
1168,1.5000,0.1000,0.4000,0.2000
1169,1.5000,0.1000,0.4000,0.2000
1170,1.5000,0.1000,0.4000,0.2000
1171,1.5000,0.1000,0.4000,0.2000
1172,1.5000,0.1000,0.4000,0.2000
1173,0.0400,0.1000,0.8000,0.2000
1174,0.0400,0.1000,0.8000,0.2000
1175,0.0400,0.1000,0.8000,0.2000
1176,0.0400,0.1000,0.8000,0.2000
1177,0.0400,0.1000,0.8000,0.2000
1178,0.0400,0.1000,0.8000,0.2000
1179,1.5000,0.1000,0.4000,0.2000
1180,1.5000,0.1000,0.4000,0.2000
1181,7.0000,0.1000,0.1000,0.2000
1182,7.0000,0.1000,0.1000,0.2000
1183,7.0000,0.1000,0.1000,0.2000
1184,7.0000,0.1000,0.1000,0.2000
1185,0.0700,0.1000,0.2000,0.2000
1186,0.0400,0.1000,0.8000,0.2000
1187,0.0400,0.1000,0.8000,0.2000
1188,7.0000,0.1000,0.1000,0.2000
1189,7.0000,0.1000,0.1000,0.2000
1190,0.0700,0.1000,0.2000,0.2000
1191,0.0400,0.1000,0.8000,0.2000
1192,0.0400,0.1000,0.8000,0.2000
1193,1.5000,0.1000,0.4000,0.2000
1194,0.0400,0.1000,0.8000,0.2000
1195,0.0400,0.1000,0.8000,0.2000
1196,0.0400,0.1000,0.8000,0.2000
1197,0.0400,0.1000,0.8000,0.2000
1198,0.0400,0.1000,0.8000,0.2000
1199,0.0400,0.1000,0.8000,0.2000
1200,0.0400,0.1000,0.8000,0.2000
1201,0.0400,0.1000,0.8000,0.2000
1202,0.0400,0.1000,0.8000,0.2000
1203,0.0400,0.1000,0.8000,0.2000
1204,0.0400,0.1000,0.8000,0.2000
1205,0.0400,0.1000,0.8000,0.2000
1206,0.0400,0.1000,0.8000,0.2000
1207,7.0000,0.1000,0.1000,0.2000
1208,7.0000,0.1000,0.1000,0.2000
1209,7.0000,0.1000,0.1000,0.2000
1210,1000.0000,0.1000,0.8000,0.2000
1211,1000.0000,0.1000,0.8000,0.2000
1212,0.0700,0.1000,0.2000,0.2000
1213,0.0700,0.1000,0.2000,0.2000
1214,0.0700,0.1000,0.2000,0.2000
1215,0.0700,0.1000,0.2000,0.2000
1216,0.0700,0.1000,0.2000,0.2000
1217,0.0700,0.1000,0.2000,0.2000
1218,0.0700,0.1000,0.2000,0.2000
1219,0.0700,0.1000,0.2000,0.2000
1220,0.0700,0.1000,0.2000,0.2000
1221,0.0700,0.1000,0.2000,0.2000
1222,0.0700,0.1000,0.2000,0.2000
1223,0.0700,0.1000,0.2000,0.2000
1224,0.0700,0.1000,0.2000,0.2000
1225,0.0700,0.1000,0.2000,0.2000
1226,0.0700,0.1000,0.2000,0.2000
1227,0.0700,0.1000,0.2000,0.2000
1228,1000.0000,0.1000,0.8000,0.2000
1229,0.0700,0.1000,0.2000,0.2000
1230,0.0700,0.1000,0.2000,0.2000
1231,0.0700,0.1000,0.2000,0.2000
1232,0.0700,0.1000,0.2000,0.2000
1233,0.0700,0.1000,0.2000,0.2000
1234,0.0700,0.1000,0.2000,0.2000
1235,0.0400,0.1000,0.8000,0.2000
1236,0.0400,0.1000,0.8000,0.2000
1237,0.0400,0.1000,0.8000,0.2000
1238,0.0400,0.1000,0.8000,0.2000
1239,0.0700,0.1000,0.2000,0.2000
1240,0.0400,0.1000,0.8000,0.2000
1241,0.0400,0.1000,0.8000,0.2000
1242,0.0400,0.1000,0.8000,0.2000
1243,0.0400,0.1000,0.8000,0.2000
1244,0.0400,0.1000,0.8000,0.2000
1245,0.0400,0.1000,0.8000,0.2000
1246,0.0400,0.1000,0.8000,0.2000
1247,1000.0000,0.1000,0.8000,0.2000
1248,1000.0000,0.1000,0.8000,0.2000
1249,1000.0000,0.1000,0.8000,0.2000
1250,1000.0000,0.1000,0.8000,0.2000
1251,1000.0000,0.1000,0.8000,0.2000
1252,1000.0000,0.1000,0.8000,0.2000
